timestamp,imgtype,image,run_date,plantcv_version,sample,med_datacube_none,median_datacube_none,percentile_0_datacube_none,percentile_100_datacube_none,percentile_10_datacube_none,percentile_15_datacube_none,percentile_20_datacube_none,percentile_25_datacube_none,percentile_30_datacube_none,percentile_35_datacube_none,percentile_40_datacube_none,percentile_45_datacube_none,percentile_50_datacube_none,percentile_55_datacube_none,percentile_5_datacube_none,percentile_60_datacube_none,percentile_65_datacube_none,percentile_70_datacube_none,percentile_75_datacube_none,percentile_80_datacube_none,percentile_85_datacube_none,percentile_90_datacube_none,percentile_95_datacube_none,plant_elevation_metre,plant_height_metre,soil_elevation_metre,std_datacube_none
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_601,101.99748992919922,101.99748992919922,101.49815368652344,102.21574401855469,101.615234375,101.67595672607422,101.70991516113281,101.73751068115234,101.80091094970703,101.87776184082031,101.940185546875,101.97537231445312,101.99748992919922,102.01953125,101.57960510253906,102.03595733642578,102.05854797363281,102.07832336425781,102.0941390991211,102.10453033447266,102.11803436279297,102.13219451904297,102.1476058959961,102.1476058959961,0.6033477783203125,101.54425811767578,0.1928725169897656
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_602,101.76789855957031,101.76789855957031,101.29200744628906,101.97207641601562,101.38544464111328,101.421142578125,101.46622467041016,101.49740600585938,101.51351165771484,101.58003234863281,101.6711654663086,101.73481750488281,101.76789855957031,101.78703308105469,101.34139251708984,101.80867004394531,101.821044921875,101.83163452148438,101.8486099243164,101.85883331298828,101.87218475341797,101.89508056640625,101.91498565673828,101.91498565673828,0.60064697265625,101.31433868408203,0.196264484017327
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_603,101.98963928222656,101.98963928222656,101.49552154541016,102.19004821777344,101.56675720214844,101.62358093261719,101.67047882080078,101.695556640625,101.73754119873047,101.83445739746094,101.9080810546875,101.96186065673828,101.98963928222656,102.01580810546875,101.52841186523438,102.03363800048828,102.05987548828125,102.08612060546875,102.10259246826172,102.11800384521484,102.13153076171875,102.14144897460938,102.15483856201172,102.15483856201172,0.6455001831054688,101.50933837890625,0.21608507746487424
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_701,101.88523864746094,101.88523864746094,101.39360046386719,102.12930297851562,101.5433120727539,101.61003875732422,101.650634765625,101.67464447021484,101.70701599121094,101.76964569091797,101.8210678100586,101.8559799194336,101.88523864746094,101.90506744384766,101.49801635742188,101.9265365600586,101.9439926147461,101.96621704101562,101.99056243896484,102.01558685302734,102.02932739257812,102.0460205078125,102.05860137939453,102.05860137939453,0.6195220947265625,101.43907928466797,0.18374705912493616
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_702,101.71045684814453,101.71045684814453,101.2721939086914,101.89241027832031,101.40147399902344,101.47483825683594,101.51515197753906,101.56059265136719,101.6187515258789,101.66294860839844,101.68175506591797,101.69892883300781,101.71045684814453,101.72450256347656,101.32054138183594,101.73588562011719,101.74390411376953,101.75254821777344,101.76722717285156,101.77932739257812,101.79246520996094,101.81311798095703,101.83270263671875,101.83270263671875,0.5389785766601562,101.2937240600586,0.15233263236869773
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_703,101.4884033203125,101.4884033203125,101.0777587890625,101.67127990722656,101.16932678222656,101.23290252685547,101.27426147460938,101.29293823242188,101.3092041015625,101.36296081542969,101.4193344116211,101.46595764160156,101.4884033203125,101.50414276123047,101.12422180175781,101.51657104492188,101.53311157226562,101.54827880859375,101.55852508544922,101.57273864746094,101.58712768554688,101.60432434082031,101.62410736083984,101.62410736083984,0.5244369506835938,101.09967041015625,0.16046545114080304
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_801,101.91986083984375,101.91986083984375,101.4632797241211,102.27513122558594,101.61559295654297,101.67613983154297,101.70353698730469,101.74046325683594,101.7939453125,101.8299789428711,101.86271667480469,101.89385223388672,101.91986083984375,101.9419937133789,101.55300903320312,101.9640121459961,101.98050689697266,101.99549102783203,102.0101318359375,102.02084350585938,102.02935028076172,102.0409927368164,102.05274200439453,102.05274200439453,0.5385665893554688,101.51417541503906,0.15999965221666185
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_802,101.82205200195312,101.82205200195312,101.51428985595703,102.12476348876953,101.5698013305664,101.59718322753906,101.64349365234375,101.6939468383789,101.72254180908203,101.7427749633789,101.77210235595703,101.79496765136719,101.82205200195312,101.84593963623047,101.5488052368164,101.86872100830078,101.89556121826172,101.91580200195312,101.94055938720703,101.96530151367188,101.99130249023438,102.01583099365234,102.03984069824219,102.03984069824219,0.50604248046875,101.53379821777344,0.1570963929906676
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_803,101.74986267089844,101.74986267089844,101.30985260009766,101.89391326904297,101.40412139892578,101.4522476196289,101.48929595947266,101.53865814208984,101.6097183227539,101.66545867919922,101.70258331298828,101.73170471191406,101.74986267089844,101.76697540283203,101.36799621582031,101.77667999267578,101.78375244140625,101.78907012939453,101.79518127441406,101.80481719970703,101.813232421875,101.82001495361328,101.83470916748047,101.83470916748047,0.49671173095703125,101.33799743652344,0.15827978302701257
2023-07-17,DEM,./DSMs/2023-07-17_DEM.tif,2025-12-15T15:42:49.034374Z,4.10.dev351+g6d26a0230,default_901,101.79554748535156,101.79554748535156,101.27167510986328,102.04886627197266,101.42021179199219,101.47709655761719,101.52244567871094,101.58961486816406,101.66898345947266,101.72314453125,101.7591552734375,101.77980041503906,101.79554748535156,101.81832122802734,101.34476470947266,101.83657836914062,101.86013793945312,101.88252258300781,101.90210723876953,101.92072296142578,101.93830108642578,101.9522705078125,101.97116088867188,101.97116088867188,0.6640167236328125,101.30714416503906,0.19796565485826717
